Date,Category,Amount,Payment Method,Month,Month Name,Day,Weekday
2024-11-01,Groceries,648.72,CASH,11,November,1,Friday
2024-11-01,Groceries,378.7,UPI,11,November,1,Friday
2024-11-01,Groceries,662.72,CASH,11,November,1,Friday
2024-11-01,Groceries,861.2,UPI,11,November,1,Friday
2024-11-01,Groceries,470.2,CARD,11,November,1,Friday
2024-11-01,Groceries,751.85,CARD,11,November,1,Friday
2024-11-01,Groceries,507.25,UPI,11,November,1,Friday
2024-11-01,Groceries,893.1,CASH,11,November,1,Friday
2024-11-01,Groceries,1060.88,CASH,11,November,1,Friday
2024-11-01,Groceries,627.13,UPI,11,November,1,Friday
2024-11-01,Groceries,1820.04,CASH,11,November,1,Friday
2024-11-01,Groceries,647.06,UPI,11,November,1,Friday
2024-11-01,Groceries,1211.02,UPI,11,November,1,Friday
2024-11-01,Groceries,1785.83,CARD,11,November,1,Friday
2024-11-01,Groceries,796.8,UPI,11,November,1,Friday
2024-11-01,Groceries,1131.74,CASH,11,November,1,Friday
2024-11-01,Groceries,1328.06,UPI,11,November,1,Friday
2024-11-01,Groceries,960.11,CARD,11,November,1,Friday
2024-12-01,Groceries,565.63,CARD,12,December,1,Sunday
2024-12-01,Groceries,824.84,CARD,12,December,1,Sunday
2024-12-01,Groceries,1281.68,CASH,12,December,1,Sunday
2024-12-01,Groceries,333.59,UPI,12,December,1,Sunday
2024-12-01,Groceries,589.4,UPI,12,December,1,Sunday
2024-12-01,Groceries,1310.56,UPI,12,December,1,Sunday
2024-12-01,Groceries,1787.52,CASH,12,December,1,Sunday
2024-12-01,Groceries,851.15,UPI,12,December,1,Sunday
2024-12-01,Groceries,607.36,CASH,12,December,1,Sunday
2024-12-01,Groceries,1556.67,CASH,12,December,1,Sunday
2024-12-01,Groceries,325.06,CASH,12,December,1,Sunday
2024-12-01,Groceries,1557.13,CASH,12,December,1,Sunday
2024-12-01,Groceries,1062.87,CASH,12,December,1,Sunday
2024-12-01,Groceries,345.8,CARD,12,December,1,Sunday
2024-12-01,Groceries,510.23,UPI,12,December,1,Sunday
2024-12-01,Groceries,1775.56,CARD,12,December,1,Sunday
2024-12-01,Groceries,561.98,CASH,12,December,1,Sunday
2024-12-01,Groceries,563.77,CARD,12,December,1,Sunday
2024-12-01,Groceries,313.33,CARD,12,December,1,Sunday
2024-12-01,Groceries,2086.26,UPI,12,December,1,Sunday
2024-12-01,Groceries,1207.27,CASH,12,December,1,Sunday
2024-12-01,Groceries,1166.82,CASH,12,December,1,Sunday
2024-12-01,Groceries,855.86,CASH,12,December,1,Sunday
2024-12-01,Groceries,479.08,CARD,12,December,1,Sunday
2024-12-01,Groceries,732.29,CASH,12,December,1,Sunday
2024-12-01,Groceries,279.07,CASH,12,December,1,Sunday
2024-12-01,Groceries,666.31,CASH,12,December,1,Sunday
2024-12-01,Groceries,372.27,CASH,12,December,1,Sunday
2024-12-01,Groceries,1418.67,CARD,12,December,1,Sunday
2024-12-01,Groceries,1146.39,CASH,12,December,1,Sunday
2024-12-01,Groceries,736.61,CASH,12,December,1,Sunday
2024-12-01,Groceries,678.7,CARD,12,December,1,Sunday
2024-12-01,Groceries,346.6,CASH,12,December,1,Sunday
2024-12-01,Groceries,601.96,CARD,12,December,1,Sunday
2024-12-01,Groceries,1125.36,UPI,12,December,1,Sunday
2024-12-01,Groceries,616.84,CASH,12,December,1,Sunday
2024-12-01,Groceries,1342.19,CARD,12,December,1,Sunday
2024-12-01,Groceries,404.75,CASH,12,December,1,Sunday
2024-12-01,Groceries,415.5,UPI,12,December,1,Sunday
2024-12-01,Groceries,453.09,CARD,12,December,1,Sunday
2024-12-01,Groceries,743.63,CASH,12,December,1,Sunday
2024-12-01,Groceries,1102.57,CASH,12,December,1,Sunday
2024-12-01,Groceries,1092.89,CASH,12,December,1,Sunday
2024-12-01,Groceries,540.64,CASH,12,December,1,Sunday
2024-12-01,Groceries,459.72,UPI,12,December,1,Sunday
2024-12-01,Groceries,734.85,CARD,12,December,1,Sunday
2024-12-01,Groceries,1128.07,CASH,12,December,1,Sunday
2024-12-01,Groceries,902.26,UPI,12,December,1,Sunday
2024-12-01,Groceries,1458.89,UPI,12,December,1,Sunday
2024-12-01,Groceries,1282.22,CARD,12,December,1,Sunday
2024-12-01,Groceries,728.96,UPI,12,December,1,Sunday
2024-12-01,Groceries,718.58,UPI,12,December,1,Sunday
2024-12-01,Groceries,813.3,UPI,12,December,1,Sunday
2024-12-01,Groceries,272.38,CASH,12,December,1,Sunday
2024-12-01,Groceries,664.26,CARD,12,December,1,Sunday
2024-12-01,Groceries,425.96,UPI,12,December,1,Sunday
2024-12-01,Groceries,919.05,UPI,12,December,1,Sunday
2024-12-01,Groceries,1963.76,CASH,12,December,1,Sunday
2024-12-01,Groceries,1036.4,UPI,12,December,1,Sunday
2024-12-01,Groceries,443.26,CARD,12,December,1,Sunday
2024-12-01,Groceries,291.13,CASH,12,December,1,Sunday
2024-12-01,Groceries,854.02,UPI,12,December,1,Sunday
2024-12-01,Groceries,1057.31,CARD,12,December,1,Sunday
2024-12-01,Groceries,993.41,CARD,12,December,1,Sunday
2024-12-01,Groceries,1104.49,CARD,12,December,1,Sunday
2024-12-01,Groceries,1549.83,UPI,12,December,1,Sunday
2024-12-01,Groceries,387.9,CASH,12,December,1,Sunday
2024-12-01,Groceries,448.92,CASH,12,December,1,Sunday
2021-01-01,Transport,633.01,UPI,1,January,1,Friday
2021-01-01,Transport,502.62,CASH,1,January,1,Friday
2021-01-01,Transport,237.0,CASH,1,January,1,Friday
2021-01-01,Transport,761.08,CASH,1,January,1,Friday
2021-01-01,Transport,779.55,UPI,1,January,1,Friday
2021-01-01,Transport,504.55,CASH,1,January,1,Friday
2021-01-01,Transport,866.85,CASH,1,January,1,Friday
2021-01-01,Transport,455.45,CASH,1,January,1,Friday
2021-01-01,Transport,453.36,CASH,1,January,1,Friday
2021-01-01,Transport,698.18,UPI,1,January,1,Friday
2021-01-01,Transport,811.25,CASH,1,January,1,Friday
2021-01-01,Transport,558.66,CASH,1,January,1,Friday
2021-01-01,Transport,467.12,CASH,1,January,1,Friday
2021-01-01,Transport,1452.82,CARD,1,January,1,Friday
2021-01-01,Transport,301.17,UPI,1,January,1,Friday
2021-01-01,Transport,467.78,CASH,1,January,1,Friday
2021-01-01,Transport,716.71,UPI,1,January,1,Friday
2021-01-01,Transport,861.83,CASH,1,January,1,Friday
2021-01-01,Transport,170.29,UPI,1,January,1,Friday
2021-01-01,Transport,396.57,UPI,1,January,1,Friday
2021-01-01,Transport,543.58,CARD,1,January,1,Friday
2021-01-01,Transport,769.3,UPI,1,January,1,Friday
2021-01-01,Transport,979.5,CASH,1,January,1,Friday
2021-01-01,Transport,225.14,UPI,1,January,1,Friday
2021-01-01,Transport,1086.51,CARD,1,January,1,Friday
2021-01-01,Transport,549.67,CARD,1,January,1,Friday
2021-01-01,Transport,1103.19,CARD,1,January,1,Friday
2021-01-01,Transport,1245.79,CARD,1,January,1,Friday
2021-01-01,Transport,848.77,CARD,1,January,1,Friday
2021-01-01,Transport,940.27,UPI,1,January,1,Friday
2021-01-01,Transport,216.39,UPI,1,January,1,Friday
2021-01-01,Transport,666.71,CARD,1,January,1,Friday
2021-01-01,Transport,360.5,CARD,1,January,1,Friday
2021-01-01,Transport,429.0,CASH,1,January,1,Friday
2021-01-01,Transport,831.01,CASH,1,January,1,Friday
2021-01-01,Transport,907.93,CASH,1,January,1,Friday
2021-01-01,Transport,922.54,UPI,1,January,1,Friday
2021-01-01,Transport,616.76,CASH,1,January,1,Friday
2021-01-01,Transport,1009.83,UPI,1,January,1,Friday
2021-01-01,Transport,1204.1,CARD,1,January,1,Friday
2021-01-01,Transport,698.89,CARD,1,January,1,Friday
2021-01-01,Transport,300.52,CASH,1,January,1,Friday
2021-01-01,Transport,201.71,CASH,1,January,1,Friday
2021-01-01,Transport,1007.4,CASH,1,January,1,Friday
2021-01-01,Transport,496.34,CARD,1,January,1,Friday
2021-01-01,Transport,754.61,CARD,1,January,1,Friday
2021-01-01,Transport,603.98,CARD,1,January,1,Friday
2021-01-01,Transport,646.97,UPI,1,January,1,Friday
2021-01-01,Transport,307.92,UPI,1,January,1,Friday
2021-01-01,Transport,355.11,UPI,1,January,1,Friday
2021-01-01,Transport,192.26,CASH,1,January,1,Friday
2021-01-01,Transport,1248.11,UPI,1,January,1,Friday
2021-01-01,Transport,409.96,CASH,1,January,1,Friday
2021-01-01,Transport,789.9,CASH,1,January,1,Friday
2021-01-01,Transport,505.79,CASH,1,January,1,Friday
2021-01-01,Transport,802.44,CARD,1,January,1,Friday
2021-01-01,Transport,446.44,CASH,1,January,1,Friday
2021-01-01,Transport,670.17,CASH,1,January,1,Friday
2021-01-01,Transport,271.78,UPI,1,January,1,Friday
2021-01-01,Transport,360.7,CASH,1,January,1,Friday
2021-01-01,Transport,482.56,CARD,1,January,1,Friday
2021-01-01,Transport,701.59,UPI,1,January,1,Friday
2021-01-01,Transport,446.96,CASH,1,January,1,Friday
2021-01-01,Transport,511.94,CASH,1,January,1,Friday
2021-01-01,Transport,409.22,UPI,1,January,1,Friday
2021-01-01,Transport,432.39,UPI,1,January,1,Friday
2021-01-01,Transport,154.76,UPI,1,January,1,Friday
2021-01-01,Transport,180.76,UPI,1,January,1,Friday
2021-01-01,Transport,855.6,UPI,1,January,1,Friday
2021-01-01,Transport,179.15,UPI,1,January,1,Friday
2021-01-01,Transport,428.1,CARD,1,January,1,Friday
2021-01-01,Transport,757.58,CARD,1,January,1,Friday
2021-01-01,Transport,764.65,CARD,1,January,1,Friday
2021-01-01,Transport,1352.99,CARD,1,January,1,Friday
2021-01-01,Transport,416.14,CARD,1,January,1,Friday
2021-01-01,Transport,402.61,UPI,1,January,1,Friday
2021-01-01,Transport,1061.95,UPI,1,January,1,Friday
2021-01-01,Transport,1417.4,UPI,1,January,1,Friday
2021-01-01,Transport,382.89,CARD,1,January,1,Friday
2021-01-01,Transport,663.79,CASH,1,January,1,Friday
2021-01-01,Transport,420.16,UPI,1,January,1,Friday
2021-01-01,Transport,894.73,CASH,1,January,1,Friday
2021-01-01,Transport,572.77,UPI,1,January,1,Friday
2021-01-01,Transport,233.13,CASH,1,January,1,Friday
2021-01-01,Transport,1332.48,CARD,1,January,1,Friday
2021-01-01,Transport,590.44,UPI,1,January,1,Friday
2021-01-01,Transport,1164.08,UPI,1,January,1,Friday
2021-01-01,Transport,434.68,CASH,1,January,1,Friday
2021-01-01,Transport,855.41,CASH,1,January,1,Friday
2021-01-01,Transport,376.55,CARD,1,January,1,Friday
2021-02-01,Transport,146.85,UPI,2,February,1,Monday
2021-02-01,Transport,491.2,CASH,2,February,1,Monday
2021-02-01,Transport,276.7,CASH,2,February,1,Monday
2021-02-01,Transport,296.58,UPI,2,February,1,Monday
2021-02-01,Transport,328.15,UPI,2,February,1,Monday
2021-02-01,Transport,302.07,CASH,2,February,1,Monday
2021-02-01,Transport,618.94,UPI,2,February,1,Monday
2021-02-01,Transport,725.37,UPI,2,February,1,Monday
2021-02-01,Transport,662.05,UPI,2,February,1,Monday
2021-02-01,Transport,487.38,UPI,2,February,1,Monday
2021-02-01,Transport,869.26,CASH,2,February,1,Monday
2021-02-01,Transport,514.02,CARD,2,February,1,Monday
2021-02-01,Transport,686.09,CASH,2,February,1,Monday
2021-02-01,Transport,511.41,UPI,2,February,1,Monday
2021-02-01,Transport,932.77,CARD,2,February,1,Monday
2021-02-01,Transport,759.27,CARD,2,February,1,Monday
2021-02-01,Transport,508.8,UPI,2,February,1,Monday
2021-02-01,Transport,197.23,CASH,2,February,1,Monday
2021-02-01,Transport,152.1,CARD,2,February,1,Monday
2021-02-01,Transport,269.48,CASH,2,February,1,Monday
2021-02-01,Transport,278.23,CASH,2,February,1,Monday
2021-02-01,Transport,251.64,CASH,2,February,1,Monday
2021-02-01,Transport,1208.27,CARD,2,February,1,Monday
2021-02-01,Transport,534.91,CASH,2,February,1,Monday
2021-02-01,Transport,221.98,CASH,2,February,1,Monday
2021-02-01,Transport,450.68,CARD,2,February,1,Monday
2021-02-01,Transport,530.14,UPI,2,February,1,Monday
2021-02-01,Transport,185.7,UPI,2,February,1,Monday
2021-02-01,Transport,298.88,CASH,2,February,1,Monday
2021-02-01,Transport,333.6,CARD,2,February,1,Monday
2021-02-01,Transport,440.95,UPI,2,February,1,Monday
2021-02-01,Transport,804.59,CARD,2,February,1,Monday
2021-02-01,Transport,739.08,CARD,2,February,1,Monday
2021-02-01,Transport,523.79,CARD,2,February,1,Monday
2021-02-01,Transport,225.93,UPI,2,February,1,Monday
2021-02-01,Transport,1071.77,UPI,2,February,1,Monday
2021-02-01,Transport,740.32,CASH,2,February,1,Monday
2021-02-01,Transport,340.74,CASH,2,February,1,Monday
2021-02-01,Transport,642.38,CASH,2,February,1,Monday
2021-02-01,Transport,352.09,UPI,2,February,1,Monday
2021-02-01,Transport,375.26,CARD,2,February,1,Monday
2021-02-01,Transport,152.84,CARD,2,February,1,Monday
2021-02-01,Transport,320.57,UPI,2,February,1,Monday
2021-02-01,Transport,417.59,UPI,2,February,1,Monday
2021-02-01,Transport,606.97,CASH,2,February,1,Monday
2021-02-01,Transport,778.58,CARD,2,February,1,Monday
2021-02-01,Transport,760.27,UPI,2,February,1,Monday
2021-02-01,Transport,618.35,CASH,2,February,1,Monday
2021-02-01,Transport,790.29,UPI,2,February,1,Monday
2021-02-01,Transport,578.18,CASH,2,February,1,Monday
2021-02-01,Transport,706.88,UPI,2,February,1,Monday
2021-02-01,Transport,933.48,CARD,2,February,1,Monday
2021-02-01,Transport,206.13,CASH,2,February,1,Monday
2021-02-01,Transport,1192.34,UPI,2,February,1,Monday
2021-02-01,Transport,941.29,UPI,2,February,1,Monday
2021-02-01,Transport,176.69,CARD,2,February,1,Monday
2021-02-01,Transport,266.19,CASH,2,February,1,Monday
2021-02-01,Transport,363.02,CASH,2,February,1,Monday
2021-02-01,Transport,840.13,CASH,2,February,1,Monday
2021-02-01,Transport,1286.2,UPI,2,February,1,Monday
2021-02-01,Transport,931.9,CASH,2,February,1,Monday
2021-02-01,Transport,918.28,UPI,2,February,1,Monday
2021-02-01,Transport,695.55,UPI,2,February,1,Monday
2021-02-01,Transport,640.59,UPI,2,February,1,Monday
2021-02-01,Transport,339.92,CARD,2,February,1,Monday
2021-02-01,Transport,1033.38,CASH,2,February,1,Monday
2021-02-01,Transport,355.24,CASH,2,February,1,Monday
2021-02-01,Transport,569.79,UPI,2,February,1,Monday
2021-02-01,Transport,673.89,CARD,2,February,1,Monday
2021-03-01,Transport,565.15,CASH,3,March,1,Monday
2021-03-01,Transport,422.13,CASH,3,March,1,Monday
2021-03-01,Transport,732.0,CARD,3,March,1,Monday
2021-03-01,Transport,486.98,CASH,3,March,1,Monday
2021-03-01,Transport,380.01,UPI,3,March,1,Monday
2021-03-01,Transport,353.57,CARD,3,March,1,Monday
2021-03-01,Transport,422.37,UPI,3,March,1,Monday
2021-03-01,Transport,1530.53,CASH,3,March,1,Monday
2021-03-01,Transport,995.57,UPI,3,March,1,Monday
2021-03-01,Transport,1590.18,UPI,3,March,1,Monday
2021-03-01,Transport,722.68,CASH,3,March,1,Monday
2021-03-01,Transport,472.91,CARD,3,March,1,Monday
2021-03-01,Transport,349.11,CASH,3,March,1,Monday
2021-03-01,Transport,497.58,CARD,3,March,1,Monday
2021-03-01,Transport,691.87,UPI,3,March,1,Monday
2021-03-01,Transport,467.13,CARD,3,March,1,Monday
2021-03-01,Transport,847.33,CARD,3,March,1,Monday
2021-03-01,Transport,374.73,UPI,3,March,1,Monday
2021-03-01,Transport,819.09,UPI,3,March,1,Monday
2021-03-01,Transport,848.0,CASH,3,March,1,Monday
2021-03-01,Transport,380.82,CARD,3,March,1,Monday
2021-03-01,Transport,467.04,UPI,3,March,1,Monday
2021-03-01,Transport,823.73,UPI,3,March,1,Monday
2021-03-01,Transport,1054.59,CARD,3,March,1,Monday
2021-03-01,Transport,776.17,CASH,3,March,1,Monday
2021-03-01,Transport,930.28,CARD,3,March,1,Monday
2021-03-01,Transport,789.91,UPI,3,March,1,Monday
2021-03-01,Transport,363.13,UPI,3,March,1,Monday
2021-03-01,Transport,478.22,UPI,3,March,1,Monday
2021-03-01,Transport,430.38,CARD,3,March,1,Monday
2021-03-01,Transport,212.07,UPI,3,March,1,Monday
2021-03-01,Transport,447.37,UPI,3,March,1,Monday
2021-03-01,Transport,743.93,CASH,3,March,1,Monday
2021-03-01,Transport,258.8,UPI,3,March,1,Monday
2021-03-01,Transport,650.2,CASH,3,March,1,Monday
2021-03-01,Transport,201.08,CARD,3,March,1,Monday
2021-03-01,Transport,518.51,CARD,3,March,1,Monday
2021-03-01,Transport,279.12,UPI,3,March,1,Monday
2021-03-01,Transport,440.54,CARD,3,March,1,Monday
2021-03-01,Transport,872.11,UPI,3,March,1,Monday
2021-03-01,Transport,368.67,CASH,3,March,1,Monday
2021-03-01,Transport,291.34,UPI,3,March,1,Monday
2021-03-01,Transport,218.05,UPI,3,March,1,Monday
2021-03-01,Transport,349.52,CASH,3,March,1,Monday
2021-03-01,Transport,303.88,UPI,3,March,1,Monday
2021-03-01,Transport,1107.63,CASH,3,March,1,Monday
2021-03-01,Transport,1078.39,CARD,3,March,1,Monday
2021-03-01,Transport,271.25,CARD,3,March,1,Monday
2021-03-01,Transport,742.55,CASH,3,March,1,Monday
2021-03-01,Transport,269.53,UPI,3,March,1,Monday
2021-03-01,Transport,1231.13,CARD,3,March,1,Monday
2021-03-01,Transport,384.66,CASH,3,March,1,Monday
2021-03-01,Transport,198.78,CARD,3,March,1,Monday
2021-03-01,Transport,716.72,CASH,3,March,1,Monday
2021-03-01,Transport,717.44,CASH,3,March,1,Monday
2021-03-01,Transport,705.52,CARD,3,March,1,Monday
2021-03-01,Transport,918.65,UPI,3,March,1,Monday
2021-03-01,Transport,559.71,UPI,3,March,1,Monday
2021-03-01,Transport,985.25,UPI,3,March,1,Monday
2021-03-01,Transport,360.25,UPI,3,March,1,Monday
2021-03-01,Transport,541.02,CARD,3,March,1,Monday
2021-03-01,Transport,730.97,CARD,3,March,1,Monday
2021-03-01,Transport,442.97,UPI,3,March,1,Monday
2021-03-01,Transport,709.6,CASH,3,March,1,Monday
2021-03-01,Transport,189.01,CASH,3,March,1,Monday
2021-03-01,Transport,316.17,CASH,3,March,1,Monday
2021-03-01,Transport,578.09,CASH,3,March,1,Monday
2021-03-01,Transport,1450.04,CARD,3,March,1,Monday
2021-03-01,Transport,190.44,CARD,3,March,1,Monday
2021-03-01,Transport,728.63,CARD,3,March,1,Monday
2021-03-01,Transport,554.45,UPI,3,March,1,Monday
2021-03-01,Transport,611.34,CASH,3,March,1,Monday
2021-03-01,Transport,300.93,CASH,3,March,1,Monday
2021-03-01,Transport,751.93,CASH,3,March,1,Monday
2021-03-01,Transport,780.85,CASH,3,March,1,Monday
2021-03-01,Transport,338.35,CARD,3,March,1,Monday
2021-03-01,Transport,612.63,UPI,3,March,1,Monday
2021-04-01,Transport,630.29,UPI,4,April,1,Thursday
2021-04-01,Transport,490.96,UPI,4,April,1,Thursday
2021-04-01,Transport,268.71,CARD,4,April,1,Thursday
2021-04-01,Transport,835.03,UPI,4,April,1,Thursday
2021-04-01,Transport,184.16,CARD,4,April,1,Thursday
2021-04-01,Transport,522.07,CARD,4,April,1,Thursday
2021-04-01,Transport,326.29,CASH,4,April,1,Thursday
2021-04-01,Transport,301.81,CARD,4,April,1,Thursday
2021-04-01,Transport,284.43,CARD,4,April,1,Thursday
2021-04-01,Transport,1198.94,UPI,4,April,1,Thursday
2021-04-01,Transport,626.05,CASH,4,April,1,Thursday
2021-04-01,Transport,697.83,UPI,4,April,1,Thursday
2021-04-01,Transport,654.73,CASH,4,April,1,Thursday
2021-04-01,Transport,799.33,CASH,4,April,1,Thursday
2021-04-01,Transport,439.6,CASH,4,April,1,Thursday
2021-04-01,Transport,948.8,UPI,4,April,1,Thursday
2021-04-01,Transport,766.25,CARD,4,April,1,Thursday
2021-04-01,Transport,1040.3,CASH,4,April,1,Thursday
2021-04-01,Transport,390.44,UPI,4,April,1,Thursday
2021-04-01,Transport,755.51,CARD,4,April,1,Thursday
2021-04-01,Transport,438.36,CARD,4,April,1,Thursday
2021-04-01,Transport,609.56,CARD,4,April,1,Thursday
2021-04-01,Transport,753.84,CASH,4,April,1,Thursday
2021-04-01,Transport,205.7,CASH,4,April,1,Thursday
2021-04-01,Transport,1083.73,CASH,4,April,1,Thursday
2021-04-01,Transport,744.53,CASH,4,April,1,Thursday
2021-04-01,Transport,467.92,CASH,4,April,1,Thursday
2021-04-01,Transport,517.31,UPI,4,April,1,Thursday
2021-04-01,Transport,861.56,CASH,4,April,1,Thursday
2021-04-01,Transport,192.56,UPI,4,April,1,Thursday
2021-04-01,Transport,191.94,UPI,4,April,1,Thursday
2021-04-01,Transport,562.46,CASH,4,April,1,Thursday
2021-04-01,Transport,247.38,UPI,4,April,1,Thursday
2021-04-01,Transport,802.4,CARD,4,April,1,Thursday
2021-04-01,Transport,515.52,CARD,4,April,1,Thursday
2021-04-01,Transport,855.45,UPI,4,April,1,Thursday
2021-04-01,Transport,1158.76,CARD,4,April,1,Thursday
2021-04-01,Transport,1296.08,UPI,4,April,1,Thursday
2021-04-01,Transport,889.04,UPI,4,April,1,Thursday
2021-04-01,Transport,745.23,CARD,4,April,1,Thursday
2021-04-01,Transport,366.79,UPI,4,April,1,Thursday
2021-04-01,Transport,716.54,CASH,4,April,1,Thursday
2021-04-01,Transport,852.63,CARD,4,April,1,Thursday
2021-04-01,Transport,417.59,UPI,4,April,1,Thursday
2021-04-01,Transport,237.97,CASH,4,April,1,Thursday
2021-04-01,Transport,432.05,CARD,4,April,1,Thursday
2021-04-01,Transport,557.77,CARD,4,April,1,Thursday
2021-04-01,Transport,563.84,CARD,4,April,1,Thursday
2021-04-01,Transport,400.85,CASH,4,April,1,Thursday
2021-04-01,Transport,215.47,UPI,4,April,1,Thursday
2021-04-01,Transport,554.69,CARD,4,April,1,Thursday
2021-04-01,Transport,523.67,UPI,4,April,1,Thursday
2021-04-01,Transport,695.49,UPI,4,April,1,Thursday
2021-04-01,Transport,335.86,CARD,4,April,1,Thursday
2021-04-01,Transport,823.88,UPI,4,April,1,Thursday
2021-04-01,Transport,790.35,CASH,4,April,1,Thursday
2021-04-01,Transport,1075.14,CASH,4,April,1,Thursday
2021-04-01,Transport,704.65,CASH,4,April,1,Thursday
2021-04-01,Transport,602.46,CARD,4,April,1,Thursday
2021-04-01,Transport,376.97,CARD,4,April,1,Thursday
2021-04-01,Transport,169.38,UPI,4,April,1,Thursday
2021-04-01,Transport,230.83,CASH,4,April,1,Thursday
2021-04-01,Transport,954.69,CARD,4,April,1,Thursday
2021-04-01,Transport,208.33,UPI,4,April,1,Thursday
2021-04-01,Transport,1259.29,CASH,4,April,1,Thursday
2021-04-01,Transport,212.33,UPI,4,April,1,Thursday
2021-04-01,Transport,621.86,CARD,4,April,1,Thursday
2021-04-01,Transport,629.76,CARD,4,April,1,Thursday
2021-04-01,Transport,620.88,CARD,4,April,1,Thursday
2021-04-01,Transport,691.18,UPI,4,April,1,Thursday
2021-05-01,Transport,184.74,CARD,5,May,1,Saturday
2021-05-01,Transport,577.38,CARD,5,May,1,Saturday
2021-05-01,Transport,747.31,UPI,5,May,1,Saturday
2021-05-01,Transport,463.36,CARD,5,May,1,Saturday
2021-05-01,Transport,212.0,CARD,5,May,1,Saturday
2021-05-01,Transport,261.38,CASH,5,May,1,Saturday
2021-05-01,Transport,407.14,UPI,5,May,1,Saturday
2021-05-01,Transport,632.14,CASH,5,May,1,Saturday
2021-05-01,Transport,337.1,UPI,5,May,1,Saturday
2021-05-01,Transport,273.41,CARD,5,May,1,Saturday
2021-05-01,Transport,1241.13,CASH,5,May,1,Saturday
2021-05-01,Transport,229.1,UPI,5,May,1,Saturday
2021-05-01,Transport,759.97,CARD,5,May,1,Saturday
2021-05-01,Transport,354.29,CARD,5,May,1,Saturday
2021-05-01,Transport,734.14,CARD,5,May,1,Saturday
2021-05-01,Transport,848.83,UPI,5,May,1,Saturday
2021-05-01,Transport,610.65,CASH,5,May,1,Saturday
2021-05-01,Transport,400.82,CARD,5,May,1,Saturday
2021-05-01,Transport,927.58,UPI,5,May,1,Saturday
2021-05-01,Transport,618.11,CASH,5,May,1,Saturday
2021-05-01,Transport,260.8,UPI,5,May,1,Saturday
2021-05-01,Transport,860.95,UPI,5,May,1,Saturday
2021-05-01,Transport,740.11,CARD,5,May,1,Saturday
2021-05-01,Transport,721.08,CARD,5,May,1,Saturday
2021-05-01,Transport,183.56,UPI,5,May,1,Saturday
2021-05-01,Transport,968.28,CARD,5,May,1,Saturday
2021-05-01,Transport,1335.51,UPI,5,May,1,Saturday
